year,county,stage,station_id,yield_bu_acre,acres_planted,acres_harvested,production_bu,harvest_efficiency,opt_temp_min,opt_temp_max,opt_precip,stage_duration_days,stage_start_date,stage_end_date,days_with_data,expected_days,data_completeness,PRCP_total,PRCP_avg,PRCP_max,TAVG_avg,TMAX_avg,TMIN_avg,TMAX_max,TMIN_min,SNOW_total,SNWD_avg,SNWD_max,AWND_avg,WT03_count,WT05_count,WT10_count,WT11_count,temp_deviation,temp_stress_indicator,cold_stress_flag,heat_stress_flag,precip_deviation,drought_risk_flag,flood_risk_flag,water_stress_indicator,total_extreme_weather_days,hail_events,tornado_events,high_wind_events,thunder_events,critical_hail_reproductive,GDD
2021,UNION,germination,USW00014821,57.8,108500,108000,6242000,99.54,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,2.2899999999999996,0.09956521739130433,1.53,64.34782608695652,74.52173913043478,53.43478260869565,88.0,38.0,0.0,0.0,0.0,6.253043478260871,1,0,0,0,46.85,2.217,0,1,47.71,1,0,0.654,1,0,0,0,1,0,31.72
2021,UNION,vegetative,USW00014821,57.8,108500,108000,6242000,99.54,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,13.090000000000002,0.2671428571428572,2.73,74.28571428571429,83.51020408163265,65.44897959183673,95.0,51.0,0.0,0.0,0.0,7.272244897959183,20,1,0,0,49.29,1.476,0,1,86.91,1,0,0.569,21,1,0,0,20,0,37.72
2021,UNION,reproductive,USW00014821,57.8,108500,108000,6242000,99.54,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,9.93,0.12109756097560975,1.79,73.2560975609756,83.08536585365853,64.2560975609756,93.0,46.0,0.0,0.0,0.0,6.623536585365855,11,0,0,0,48.26,1.616,0,1,115.07,1,0,0.621,11,0,0,0,11,0,37.13
2021,VAN WERT,germination,USW00014838,59.6,126500,126000,7510000,99.6,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,0.42000000000000004,0.018260869565217393,0.25,63.869565217391305,75.3913043478261,51.391304347826086,91.0,35.0,0.0,0.0,0.0,5.8743478260869555,0,0,0,0,46.37,2.193,0,1,49.58,1,0,0.692,0,0,0,0,0,0,30.7
2021,VAN WERT,vegetative,USW00014838,59.6,126500,126000,7510000,99.6,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,6.52,0.1330612244897959,1.26,74.57142857142857,84.40816326530613,65.24489795918367,96.0,50.0,0.0,0.0,0.0,7.162244897959184,15,0,0,0,49.57,1.486,0,1,93.48,1,0,0.635,15,0,0,0,15,0,37.62
2021,VAN WERT,reproductive,USW00014838,59.6,126500,126000,7510000,99.6,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,10.39,0.12670731707317073,1.55,72.21951219512195,82.51219512195122,62.97560975609756,92.0,46.0,0.0,0.0,0.0,5.8621951219512205,12,0,0,0,47.22,1.579,0,1,114.61,1,0,0.617,12,0,0,0,12,0,36.49
2021,WARREN,germination,USW00093815,52.8,39000,38800,2049000,99.49,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,1.01,0.04391304347826087,0.52,63.95652173913044,74.08695652173913,52.869565217391305,88.0,34.0,0.0,0.0,0.0,7.343043478260869,1,0,0,0,46.46,2.198,0,1,48.99,1,0,0.68,1,0,0,0,1,0,31.43
2021,WARREN,vegetative,USW00093815,52.8,39000,38800,2049000,99.49,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,8.8,0.1795918367346939,1.41,74.51020408163265,83.46938775510205,65.81632653061224,94.0,53.0,0.0,0.0,0.0,8.678775510204082,16,0,0,0,49.51,1.484,0,1,91.2,1,0,0.612,16,0,0,0,16,0,37.91
2021,WARREN,reproductive,USW00093815,52.8,39000,38800,2049000,99.49,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,9.43,0.11499999999999999,1.71,72.64634146341463,83.0,63.25609756097561,94.0,46.0,0.0,0.0,0.0,7.561829268292682,18,0,0,0,47.65,1.595,0,1,115.57,1,0,0.625,18,0,0,0,18,0,36.63
2021,WAYNE,germination,USW00014820,54.6,44100,43900,2397000,99.55,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,0.62,0.026956521739130435,0.37,,75.6086956521739,51.30434782608695,90.0,33.0,0.0,,,5.83608695652174,0,0,0,0,,,0,0,49.38,1,0,0.688,0,0,0,0,0,0,30.65
2021,WAYNE,vegetative,USW00014820,54.6,44100,43900,2397000,99.55,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,10.03,0.2046938775510204,1.79,,84.28571428571429,65.51020408163265,95.0,51.0,0.0,,,7.404897959183673,14,0,0,0,,,0,0,89.97,1,0,0.6,14,0,0,0,14,0,37.76
2021,WAYNE,reproductive,USW00014820,54.6,44100,43900,2397000,99.55,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,9.27,0.11304878048780487,2.63,,82.91463414634147,63.146341463414636,93.0,47.0,0.0,,,6.252195121951219,14,0,0,0,,,0,0,115.73,1,0,0.626,14,0,0,0,14,0,36.57
2021,WILLIAMS,germination,USW00014838,53.9,92400,92000,4959000,99.57,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,0.42000000000000004,0.018260869565217393,0.25,63.869565217391305,75.3913043478261,51.391304347826086,91.0,35.0,0.0,0.0,0.0,5.8743478260869555,0,0,0,0,46.37,2.193,0,1,49.58,1,0,0.692,0,0,0,0,0,0,30.7
2021,WILLIAMS,vegetative,USW00014838,53.9,92400,92000,4959000,99.57,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,6.52,0.1330612244897959,1.26,74.57142857142857,84.40816326530613,65.24489795918367,96.0,50.0,0.0,0.0,0.0,7.162244897959184,15,0,0,0,49.57,1.486,0,1,93.48,1,0,0.635,15,0,0,0,15,0,37.62
2021,WILLIAMS,reproductive,USW00014838,53.9,92400,92000,4959000,99.57,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,10.39,0.12670731707317073,1.55,72.21951219512195,82.51219512195122,62.97560975609756,92.0,46.0,0.0,0.0,0.0,5.8621951219512205,12,0,0,0,47.22,1.579,0,1,114.61,1,0,0.617,12,0,0,0,12,0,36.49
2021,WOOD,germination,USW00014838,56.3,154500,154200,8681000,99.81,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,0.42000000000000004,0.018260869565217393,0.25,63.869565217391305,75.3913043478261,51.391304347826086,91.0,35.0,0.0,0.0,0.0,5.8743478260869555,0,0,0,0,46.37,2.193,0,1,49.58,1,0,0.692,0,0,0,0,0,0,30.7
2021,WOOD,vegetative,USW00014838,56.3,154500,154200,8681000,99.81,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,6.52,0.1330612244897959,1.26,74.57142857142857,84.40816326530613,65.24489795918367,96.0,50.0,0.0,0.0,0.0,7.162244897959184,15,0,0,0,49.57,1.486,0,1,93.48,1,0,0.635,15,0,0,0,15,0,37.62
2021,WOOD,reproductive,USW00014838,56.3,154500,154200,8681000,99.81,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,10.39,0.12670731707317073,1.55,72.21951219512195,82.51219512195122,62.97560975609756,92.0,46.0,0.0,0.0,0.0,5.8621951219512205,12,0,0,0,47.22,1.579,0,1,114.61,1,0,0.617,12,0,0,0,12,0,36.49
2021,WYANDOT,germination,USW00014838,56.0,104000,103600,5802000,99.62,15,20,50,22,2021-05-10,2021-06-01,23,23,1.0,0.42000000000000004,0.018260869565217393,0.25,63.869565217391305,75.3913043478261,51.391304347826086,91.0,35.0,0.0,0.0,0.0,5.8743478260869555,0,0,0,0,46.37,2.193,0,1,49.58,1,0,0.692,0,0,0,0,0,0,30.7
2021,WYANDOT,vegetative,USW00014838,56.0,104000,103600,5802000,99.62,20,30,100,48,2021-06-02,2021-07-20,49,49,1.0,6.52,0.1330612244897959,1.26,74.57142857142857,84.40816326530613,65.24489795918367,96.0,50.0,0.0,0.0,0.0,7.162244897959184,15,0,0,0,49.57,1.486,0,1,93.48,1,0,0.635,15,0,0,0,15,0,37.62
2021,WYANDOT,reproductive,USW00014838,56.0,104000,103600,5802000,99.62,22,28,125,81,2021-07-21,2021-10-10,82,82,1.0,10.39,0.12670731707317073,1.55,72.21951219512195,82.51219512195122,62.97560975609756,92.0,46.0,0.0,0.0,0.0,5.8621951219512205,12,0,0,0,47.22,1.579,0,1,114.61,1,0,0.617,12,0,0,0,12,0,36.49
2022,ADAMS,germination,USW00093814,49.5,31900,31800,1574000,99.69,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.2399999999999998,0.1408695652173913,0.85,68.1304347826087,78.30434782608695,57.26086956521739,90.0,36.0,0.0,0.0,0.0,8.714782608695652,5,1,0,0,50.63,2.407,0,1,46.76,1,0,0.635,6,1,0,0,5,0,33.63
2022,ADAMS,vegetative,USW00093814,49.5,31900,31800,1574000,99.69,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.33,0.08836734693877552,0.95,73.24489795918367,83.55102040816327,62.42857142857143,95.0,46.0,0.0,0.0,0.0,7.678979591836734,12,0,0,0,48.24,1.441,0,1,95.67,1,0,0.657,12,0,0,0,12,0,36.21
2022,ADAMS,reproductive,USW00093814,49.5,31900,31800,1574000,99.69,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.91,0.07207317073170733,1.17,68.63414634146342,78.82926829268293,59.36585365853659,92.0,35.0,0.0,0.0,0.0,7.376829268292683,22,0,0,0,43.63,1.451,0,1,119.09,1,0,0.653,22,0,0,0,22,0,34.68
2022,ALLEN,germination,USW00014838,58.3,88000,87700,5113000,99.66,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,ALLEN,vegetative,USW00014838,58.3,88000,87700,5113000,99.66,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
2022,ALLEN,reproductive,USW00014838,58.3,88000,87700,5113000,99.66,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,6.890000000000001,0.08402439024390244,0.81,69.03658536585365,78.9390243902439,59.890243902439025,92.0,34.0,0.0,0.0,0.0,6.072439024390245,16,0,0,0,44.04,1.466,0,1,118.11,1,0,0.645,16,0,0,0,16,0,34.95
2022,ASHTABULA,germination,USW00014852,45.3,35700,35600,1613000,99.72,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,2.87,0.12478260869565218,0.58,65.73913043478261,77.21739130434783,53.130434782608695,88.0,41.0,0.0,0.0,0.0,7.760869565217392,7,0,0,0,48.24,2.287,0,1,47.13,1,0,0.643,7,0,0,0,7,0,31.57
2022,ASHTABULA,vegetative,USW00014852,45.3,35700,35600,1613000,99.72,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.459999999999999,0.09102040816326529,1.15,70.3265306122449,81.73469387755102,57.95918367346939,94.0,44.0,0.0,0.0,0.0,6.911428571428571,9,0,0,0,45.33,1.344,0,1,95.54,1,0,0.655,9,0,0,0,9,0,33.98
2022,ASHTABULA,reproductive,USW00014852,45.3,35700,35600,1613000,99.72,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.640000000000001,0.06878048780487805,0.81,66.48780487804878,77.63414634146342,55.78048780487805,93.0,36.0,0.0,0.0,0.0,6.666951219512196,20,0,0,0,41.49,1.375,0,1,119.36,1,0,0.655,20,0,0,0,20,0,32.89
2022,ATHENS,germination,USW00014821,48.7,3200,3100,151000,96.88,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.86,0.25478260869565217,1.82,70.1304347826087,80.0,60.17391304347826,89.0,52.0,0.0,0.0,0.0,8.39391304347826,7,0,0,0,52.63,2.507,0,1,44.14,1,0,0.583,7,0,0,0,7,0,35.09
2022,ATHENS,vegetative,USW00014821,48.7,3200,3100,151000,96.88,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,5.33,0.10877551020408163,1.21,75.79591836734694,85.83673469387755,66.22448979591837,95.0,53.0,0.0,0.0,0.0,6.811224489795919,8,0,0,0,50.8,1.527,0,1,94.67,1,0,0.647,8,0,0,0,8,0,38.11
2022,ATHENS,reproductive,USW00014821,48.7,3200,3100,151000,96.88,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,11.379999999999999,0.13878048780487803,2.4,70.03658536585365,80.0609756097561,60.86585365853659,93.0,35.0,0.0,0.0,0.0,6.991829268292683,18,0,0,0,45.04,1.501,0,1,113.62,1,0,0.609,18,0,0,0,18,0,35.43
2022,AUGLAIZE,germination,USW00093815,60.2,103500,103100,6207000,99.61,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,AUGLAIZE,vegetative,USW00093815,60.2,103500,103100,6207000,99.61,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,AUGLAIZE,reproductive,USW00093815,60.2,103500,103100,6207000,99.61,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,BELMONT,germination,USW00014820,45.6,500,500,22800,100.0,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.3100000000000005,0.1439130434782609,1.04,,80.52173913043478,59.130434782608695,91.0,50.0,0.0,,,7.693478260869565,5,0,0,0,,,0,0,46.69,1,0,0.634,5,0,0,0,5,0,34.57
2022,BELMONT,vegetative,USW00014820,45.6,500,500,22800,100.0,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,10.78,0.21999999999999997,2.05,,85.73469387755102,63.61224489795919,97.0,50.0,0.0,,,6.450612244897959,10,0,0,0,,,0,0,89.22,1,0,0.592,10,0,0,0,10,0,36.81
2022,BELMONT,reproductive,USW00014820,45.6,500,500,22800,100.0,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.78,0.07048780487804879,1.27,,80.17073170731707,59.707317073170735,93.0,33.0,0.0,,,6.274268292682927,10,0,0,0,,,0,0,119.22,1,0,0.654,10,0,0,0,10,0,34.85
2022,BROWN,germination,USW00093814,50.8,91900,91600,4653000,99.67,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.2399999999999998,0.1408695652173913,0.85,68.1304347826087,78.30434782608695,57.26086956521739,90.0,36.0,0.0,0.0,0.0,8.714782608695652,5,1,0,0,50.63,2.407,0,1,46.76,1,0,0.635,6,1,0,0,5,0,33.63
2022,BROWN,vegetative,USW00093814,50.8,91900,91600,4653000,99.67,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.33,0.08836734693877552,0.95,73.24489795918367,83.55102040816327,62.42857142857143,95.0,46.0,0.0,0.0,0.0,7.678979591836734,12,0,0,0,48.24,1.441,0,1,95.67,1,0,0.657,12,0,0,0,12,0,36.21
2022,BROWN,reproductive,USW00093814,50.8,91900,91600,4653000,99.67,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.91,0.07207317073170733,1.17,68.63414634146342,78.82926829268293,59.36585365853659,92.0,35.0,0.0,0.0,0.0,7.376829268292683,22,0,0,0,43.63,1.451,0,1,119.09,1,0,0.653,22,0,0,0,22,0,34.68
2022,BUTLER,germination,USW00093814,51.4,39500,39400,2025000,99.75,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.2399999999999998,0.1408695652173913,0.85,68.1304347826087,78.30434782608695,57.26086956521739,90.0,36.0,0.0,0.0,0.0,8.714782608695652,5,1,0,0,50.63,2.407,0,1,46.76,1,0,0.635,6,1,0,0,5,0,33.63
2022,BUTLER,vegetative,USW00093814,51.4,39500,39400,2025000,99.75,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.33,0.08836734693877552,0.95,73.24489795918367,83.55102040816327,62.42857142857143,95.0,46.0,0.0,0.0,0.0,7.678979591836734,12,0,0,0,48.24,1.441,0,1,95.67,1,0,0.657,12,0,0,0,12,0,36.21
2022,BUTLER,reproductive,USW00093814,51.4,39500,39400,2025000,99.75,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.91,0.07207317073170733,1.17,68.63414634146342,78.82926829268293,59.36585365853659,92.0,35.0,0.0,0.0,0.0,7.376829268292683,22,0,0,0,43.63,1.451,0,1,119.09,1,0,0.653,22,0,0,0,22,0,34.68
2022,CARROLL,germination,USW00014820,46.0,10500,10400,478000,99.05,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.3100000000000005,0.1439130434782609,1.04,,80.52173913043478,59.130434782608695,91.0,50.0,0.0,,,7.693478260869565,5,0,0,0,,,0,0,46.69,1,0,0.634,5,0,0,0,5,0,34.57
2022,CARROLL,vegetative,USW00014820,46.0,10500,10400,478000,99.05,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,10.78,0.21999999999999997,2.05,,85.73469387755102,63.61224489795919,97.0,50.0,0.0,,,6.450612244897959,10,0,0,0,,,0,0,89.22,1,0,0.592,10,0,0,0,10,0,36.81
2022,CARROLL,reproductive,USW00014820,46.0,10500,10400,478000,99.05,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.78,0.07048780487804879,1.27,,80.17073170731707,59.707317073170735,93.0,33.0,0.0,,,6.274268292682927,10,0,0,0,,,0,0,119.22,1,0,0.654,10,0,0,0,10,0,34.85
2022,CHAMPAIGN,germination,USW00093815,59.4,91200,90900,5399000,99.67,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,CHAMPAIGN,vegetative,USW00093815,59.4,91200,90900,5399000,99.67,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,CHAMPAIGN,reproductive,USW00093815,59.4,91200,90900,5399000,99.67,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,CLARK,germination,USW00093815,58.5,69800,69600,4072000,99.71,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,CLARK,vegetative,USW00093815,58.5,69800,69600,4072000,99.71,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,CLARK,reproductive,USW00093815,58.5,69800,69600,4072000,99.71,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,CLERMONT,germination,USW00093814,48.2,35800,35700,1721000,99.72,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.2399999999999998,0.1408695652173913,0.85,68.1304347826087,78.30434782608695,57.26086956521739,90.0,36.0,0.0,0.0,0.0,8.714782608695652,5,1,0,0,50.63,2.407,0,1,46.76,1,0,0.635,6,1,0,0,5,0,33.63
2022,CLERMONT,vegetative,USW00093814,48.2,35800,35700,1721000,99.72,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.33,0.08836734693877552,0.95,73.24489795918367,83.55102040816327,62.42857142857143,95.0,46.0,0.0,0.0,0.0,7.678979591836734,12,0,0,0,48.24,1.441,0,1,95.67,1,0,0.657,12,0,0,0,12,0,36.21
2022,CLERMONT,reproductive,USW00093814,48.2,35800,35700,1721000,99.72,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.91,0.07207317073170733,1.17,68.63414634146342,78.82926829268293,59.36585365853659,92.0,35.0,0.0,0.0,0.0,7.376829268292683,22,0,0,0,43.63,1.451,0,1,119.09,1,0,0.653,22,0,0,0,22,0,34.68
2022,CLINTON,germination,USW00093815,54.5,108500,107200,5842000,98.8,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,CLINTON,vegetative,USW00093815,54.5,108500,107200,5842000,98.8,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,CLINTON,reproductive,USW00093815,54.5,108500,107200,5842000,98.8,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,COLUMBIANA,germination,USW00014852,46.8,25900,25800,1207000,99.61,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,2.87,0.12478260869565218,0.58,65.73913043478261,77.21739130434783,53.130434782608695,88.0,41.0,0.0,0.0,0.0,7.760869565217392,7,0,0,0,48.24,2.287,0,1,47.13,1,0,0.643,7,0,0,0,7,0,31.57
2022,COLUMBIANA,vegetative,USW00014852,46.8,25900,25800,1207000,99.61,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,4.459999999999999,0.09102040816326529,1.15,70.3265306122449,81.73469387755102,57.95918367346939,94.0,44.0,0.0,0.0,0.0,6.911428571428571,9,0,0,0,45.33,1.344,0,1,95.54,1,0,0.655,9,0,0,0,9,0,33.98
2022,COLUMBIANA,reproductive,USW00014852,46.8,25900,25800,1207000,99.61,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.640000000000001,0.06878048780487805,0.81,66.48780487804878,77.63414634146342,55.78048780487805,93.0,36.0,0.0,0.0,0.0,6.666951219512196,20,0,0,0,41.49,1.375,0,1,119.36,1,0,0.655,20,0,0,0,20,0,32.89
2022,COSHOCTON,germination,USW00014820,51.9,20100,20000,1038000,99.5,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,3.3100000000000005,0.1439130434782609,1.04,,80.52173913043478,59.130434782608695,91.0,50.0,0.0,,,7.693478260869565,5,0,0,0,,,0,0,46.69,1,0,0.634,5,0,0,0,5,0,34.57
2022,COSHOCTON,vegetative,USW00014820,51.9,20100,20000,1038000,99.5,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,10.78,0.21999999999999997,2.05,,85.73469387755102,63.61224489795919,97.0,50.0,0.0,,,6.450612244897959,10,0,0,0,,,0,0,89.22,1,0,0.592,10,0,0,0,10,0,36.81
2022,COSHOCTON,reproductive,USW00014820,51.9,20100,20000,1038000,99.5,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,5.78,0.07048780487804879,1.27,,80.17073170731707,59.707317073170735,93.0,33.0,0.0,,,6.274268292682927,10,0,0,0,,,0,0,119.22,1,0,0.654,10,0,0,0,10,0,34.85
2022,CRAWFORD,germination,USW00014821,63.8,96100,95700,6106000,99.58,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.86,0.25478260869565217,1.82,70.1304347826087,80.0,60.17391304347826,89.0,52.0,0.0,0.0,0.0,8.39391304347826,7,0,0,0,52.63,2.507,0,1,44.14,1,0,0.583,7,0,0,0,7,0,35.09
2022,CRAWFORD,vegetative,USW00014821,63.8,96100,95700,6106000,99.58,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,5.33,0.10877551020408163,1.21,75.79591836734694,85.83673469387755,66.22448979591837,95.0,53.0,0.0,0.0,0.0,6.811224489795919,8,0,0,0,50.8,1.527,0,1,94.67,1,0,0.647,8,0,0,0,8,0,38.11
2022,CRAWFORD,reproductive,USW00014821,63.8,96100,95700,6106000,99.58,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,11.379999999999999,0.13878048780487803,2.4,70.03658536585365,80.0609756097561,60.86585365853659,93.0,35.0,0.0,0.0,0.0,6.991829268292683,18,0,0,0,45.04,1.501,0,1,113.62,1,0,0.609,18,0,0,0,18,0,35.43
2022,DARKE,germination,USW00093815,56.6,147000,146500,8292000,99.66,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,4.61,0.20043478260869566,1.54,69.8695652173913,80.1304347826087,59.43478260869565,89.0,48.0,0.0,0.0,0.0,9.501739130434782,7,0,0,0,52.37,2.493,0,1,45.39,1,0,0.608,7,0,0,0,7,0,34.72
2022,DARKE,vegetative,USW00093815,56.6,147000,146500,8292000,99.66,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,7.33,0.14959183673469387,2.64,74.9795918367347,85.16326530612245,64.10204081632654,95.0,52.0,0.0,0.0,0.0,8.184897959183672,9,0,1,0,49.98,1.499,0,1,92.67,1,0,0.627,10,0,1,0,9,0,37.05
2022,DARKE,reproductive,USW00093815,56.6,147000,146500,8292000,99.66,22,28,125,81,2022-07-21,2022-10-10,82,82,1.0,4.15,0.05060975609756098,1.2,69.70731707317073,80.21951219512195,59.951219512195124,94.0,34.0,0.0,0.0,0.0,8.085975609756098,13,0,0,0,44.71,1.49,0,1,120.85,1,0,0.667,13,0,0,0,13,0,34.98
2022,DEFIANCE,germination,USW00014838,51.3,112500,112100,5751000,99.64,15,20,50,22,2022-05-10,2022-06-01,23,23,1.0,5.0600000000000005,0.22000000000000003,1.67,69.30434782608695,79.69565217391305,58.82608695652174,90.0,50.0,0.0,0.0,0.0,7.558260869565218,6,1,0,0,51.8,2.465,0,1,44.94,1,0,0.599,7,1,0,0,6,0,34.41
2022,DEFIANCE,vegetative,USW00014838,51.3,112500,112100,5751000,99.64,20,30,100,48,2022-06-02,2022-07-20,49,49,1.0,9.74,0.19877551020408163,3.7,74.51020408163265,84.83673469387755,63.795918367346935,97.0,48.0,0.0,0.0,0.0,6.600816326530612,11,0,0,0,49.51,1.484,0,1,90.26,1,0,0.603,11,0,0,0,11,0,36.9
